
                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: mps
2026-08-24 20:45:27,819 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
COMPUTE_DTYPE: torch.float32 (auto-detected: no CUDA (CPU/MPS))
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 512,
  "vocab_size": 32768,
  "n_layer": 6,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 384,
  "window_pattern": "L",
  "tie_embeddings": false
}
Parameter counts:
wte                     : 12,582,912
value_embeds            : 37,748,736
lm_head                 : 12,582,912
transformer_matrices    : 10,617,048
scalars                 : 38
total                   : 73,531,646
Estimated FLOPs per token: 1.533557e+08
Scaling LRs by 0.1768 for batch size 16,384 (reference: 524,288)
Scaling weight decay from 0.280000 to 0.234903 for depth 6
Scaling the LR for the AdamW parameters ∝1/√(384/768) = 1.414214
Using user-provided number of iterations: 600
Total number of training tokens: 9,830,400
Tokens : Scaling params ratio: 0.42
Total training FLOPs estimate: 1.507548e+15
Tokens / micro-batch / rank: 32 x 512 = 16,384
Tokens / micro-batch: 16,384
Total batch size 16,384 => gradient accumulation steps: 1
Step 00000 | Validation bpb: 3.199714
step 00000/00600 (0.00%) | loss: 10.397530 | lrm: 0.03 | dt: 1141.09ms | tok/sec: 14,358 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/00600 (0.17%) | loss: 10.396430 | lrm: 0.05 | dt: 350.78ms | tok/sec: 46,707 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/00600 (0.33%) | loss: 10.394370 | lrm: 0.07 | dt: 345.32ms | tok/sec: 47,445 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00003/00600 (0.50%) | loss: 10.391254 | lrm: 0.10 | dt: 346.20ms | tok/sec: 47,325 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00004/00600 (0.67%) | loss: 10.387436 | lrm: 0.12 | dt: 345.78ms | tok/sec: 47,383 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00005/00600 (0.83%) | loss: 10.382665 | lrm: 0.15 | dt: 345.84ms | tok/sec: 47,373 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00006/00600 (1.00%) | loss: 10.375831 | lrm: 0.17 | dt: 346.07ms | tok/sec: 47,342 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00007/00600 (1.17%) | loss: 10.367961 | lrm: 0.20 | dt: 346.94ms | tok/sec: 47,224 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00008/00600 (1.33%) | loss: 10.357465 | lrm: 0.23 | dt: 344.80ms | tok/sec: 47,516 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00009/00600 (1.50%) | loss: 10.344058 | lrm: 0.25 | dt: 346.22ms | tok/sec: 47,321 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00010/00600 (1.67%) | loss: 10.326986 | lrm: 0.28 | dt: 345.57ms | tok/sec: 47,412 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00011/00600 (1.83%) | loss: 10.305000 | lrm: 0.30 | dt: 346.53ms | tok/sec: 47,279 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.01m | eta: 3.4m
step 00012/00600 (2.00%) | loss: 10.276385 | lrm: 0.33 | dt: 346.15ms | tok/sec: 47,332 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.01m | eta: 3.4m
step 00013/00600 (2.17%) | loss: 10.243137 | lrm: 0.35 | dt: 346.62ms | tok/sec: 47,268 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.02m | eta: 3.4m
step 00014/00600 (2.33%) | loss: 10.202425 | lrm: 0.38 | dt: 345.37ms | tok/sec: 47,439 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.02m | eta: 3.4m
step 00015/00600 (2.50%) | loss: 10.143512 | lrm: 0.40 | dt: 350.78ms | tok/sec: 46,707 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.03m | eta: 3.4m
step 00016/00600 (2.67%) | loss: 10.063231 | lrm: 0.42 | dt: 350.60ms | tok/sec: 46,730 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.03m | eta: 3.4m
step 00017/00600 (2.83%) | loss: 9.943730 | lrm: 0.45 | dt: 349.58ms | tok/sec: 46,868 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.04m | eta: 3.4m
step 00018/00600 (3.00%) | loss: 9.845678 | lrm: 0.47 | dt: 351.20ms | tok/sec: 46,651 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.05m | eta: 3.4m
step 00019/00600 (3.17%) | loss: 9.687990 | lrm: 0.50 | dt: 349.62ms | tok/sec: 46,862 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.05m | eta: 3.4m
step 00020/00600 (3.33%) | loss: 9.538900 | lrm: 0.53 | dt: 349.82ms | tok/sec: 46,835 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.06m | eta: 3.4m
step 00021/00600 (3.50%) | loss: 9.395420 | lrm: 0.55 | dt: 349.87ms | tok/sec: 46,829 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.06m | eta: 3.4m
step 00022/00600 (3.67%) | loss: 9.247101 | lrm: 0.57 | dt: 351.36ms | tok/sec: 46,630 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.07m | eta: 3.4m
step 00023/00600 (3.83%) | loss: 9.093564 | lrm: 0.60 | dt: 353.04ms | tok/sec: 46,408 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.08m | eta: 3.4m
step 00024/00600 (4.00%) | loss: 8.959703 | lrm: 0.62 | dt: 382.39ms | tok/sec: 42,846 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.08m | eta: 3.4m
step 00025/00600 (4.17%) | loss: 8.815453 | lrm: 0.65 | dt: 384.07ms | tok/sec: 42,658 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.09m | eta: 3.4m
step 00026/00600 (4.33%) | loss: 8.687597 | lrm: 0.68 | dt: 379.09ms | tok/sec: 43,219 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.09m | eta: 3.4m
step 00027/00600 (4.50%) | loss: 8.570432 | lrm: 0.70 | dt: 389.13ms | tok/sec: 42,103 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.10m | eta: 3.4m
step 00028/00600 (4.67%) | loss: 8.467231 | lrm: 0.72 | dt: 384.92ms | tok/sec: 42,565 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.11m | eta: 3.4m
step 00029/00600 (4.83%) | loss: 8.383211 | lrm: 0.75 | dt: 394.78ms | tok/sec: 41,501 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.11m | eta: 3.4m
step 00030/00600 (5.00%) | loss: 8.295459 | lrm: 0.78 | dt: 395.30ms | tok/sec: 41,446 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.12m | eta: 3.4m
