
                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: mps
2026-08-24 21:15:55,329 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
COMPUTE_DTYPE: torch.float32 (auto-detected: no CUDA (CPU/MPS))
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 512,
  "vocab_size": 32768,
  "n_layer": 6,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 384,
  "window_pattern": "L",
  "tie_embeddings": false
}
Parameter counts:
wte                     : 12,582,912
value_embeds            : 37,748,736
lm_head                 : 12,582,912
transformer_matrices    : 10,617,048
scalars                 : 38
total                   : 73,531,646
Estimated FLOPs per token: 1.533557e+08
Scaling LRs by 0.1768 for batch size 16,384 (reference: 524,288)
Scaling the LR for the AdamW parameters ∝1/√(384/768) = 1.414214
Using user-provided number of iterations: 600
Total number of training tokens: 9,830,400
Tokens : Scaling params ratio: 0.42
Total training FLOPs estimate: 1.507548e+15
Tokens / micro-batch / rank: 32 x 512 = 16,384
Tokens / micro-batch: 16,384
Total batch size 16,384 => gradient accumulation steps: 1
Step 00000 | Validation bpb: 3.199714
step 00000/00600 (0.00%) | loss: 10.397530 | lrm: 0.03 | dt: 1236.96ms | tok/sec: 13,245 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/00600 (0.17%) | loss: 10.396430 | lrm: 0.05 | dt: 389.48ms | tok/sec: 42,066 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/00600 (0.33%) | loss: 10.394370 | lrm: 0.07 | dt: 665.49ms | tok/sec: 24,619 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00003/00600 (0.50%) | loss: 10.391254 | lrm: 0.10 | dt: 592.33ms | tok/sec: 27,660 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00004/00600 (0.67%) | loss: 10.387436 | lrm: 0.12 | dt: 549.59ms | tok/sec: 29,811 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00005/00600 (0.83%) | loss: 10.382665 | lrm: 0.15 | dt: 527.89ms | tok/sec: 31,036 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00006/00600 (1.00%) | loss: 10.375831 | lrm: 0.17 | dt: 543.19ms | tok/sec: 30,162 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00007/00600 (1.17%) | loss: 10.367961 | lrm: 0.20 | dt: 520.64ms | tok/sec: 31,468 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00008/00600 (1.33%) | loss: 10.357465 | lrm: 0.23 | dt: 746.13ms | tok/sec: 21,958 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00009/00600 (1.50%) | loss: 10.344059 | lrm: 0.25 | dt: 614.52ms | tok/sec: 26,661 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00010/00600 (1.67%) | loss: 10.326988 | lrm: 0.28 | dt: 622.91ms | tok/sec: 26,302 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00011/00600 (1.83%) | loss: 10.305004 | lrm: 0.30 | dt: 536.78ms | tok/sec: 30,522 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.01m | eta: 5.3m
step 00012/00600 (2.00%) | loss: 10.276393 | lrm: 0.33 | dt: 549.92ms | tok/sec: 29,793 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.02m | eta: 5.3m
step 00013/00600 (2.17%) | loss: 10.243151 | lrm: 0.35 | dt: 489.28ms | tok/sec: 33,486 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.03m | eta: 5.1m
step 00014/00600 (2.33%) | loss: 10.202451 | lrm: 0.38 | dt: 514.15ms | tok/sec: 31,866 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.03m | eta: 5.1m
step 00015/00600 (2.50%) | loss: 10.143563 | lrm: 0.40 | dt: 493.66ms | tok/sec: 33,188 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.04m | eta: 5.0m
step 00016/00600 (2.67%) | loss: 10.063330 | lrm: 0.42 | dt: 504.22ms | tok/sec: 32,493 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.05m | eta: 5.0m
step 00017/00600 (2.83%) | loss: 9.943907 | lrm: 0.45 | dt: 509.31ms | tok/sec: 32,168 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.06m | eta: 5.0m
step 00018/00600 (3.00%) | loss: 9.846265 | lrm: 0.47 | dt: 510.18ms | tok/sec: 32,114 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.07m | eta: 5.0m
step 00019/00600 (3.17%) | loss: 9.688622 | lrm: 0.50 | dt: 511.84ms | tok/sec: 32,009 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.08m | eta: 5.0m
step 00020/00600 (3.33%) | loss: 9.539636 | lrm: 0.53 | dt: 505.74ms | tok/sec: 32,396 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.09m | eta: 5.0m
step 00021/00600 (3.50%) | loss: 9.396263 | lrm: 0.55 | dt: 509.70ms | tok/sec: 32,144 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.09m | eta: 4.9m
step 00022/00600 (3.67%) | loss: 9.248027 | lrm: 0.57 | dt: 501.72ms | tok/sec: 32,655 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.10m | eta: 4.9m
step 00023/00600 (3.83%) | loss: 9.094531 | lrm: 0.60 | dt: 498.91ms | tok/sec: 32,839 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.11m | eta: 4.9m
step 00024/00600 (4.00%) | loss: 8.960652 | lrm: 0.62 | dt: 497.99ms | tok/sec: 32,900 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.12m | eta: 4.9m
step 00025/00600 (4.17%) | loss: 8.816329 | lrm: 0.65 | dt: 506.97ms | tok/sec: 32,317 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.13m | eta: 4.9m
step 00026/00600 (4.33%) | loss: 8.688350 | lrm: 0.68 | dt: 539.05ms | tok/sec: 30,394 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.14m | eta: 4.9m
step 00027/00600 (4.50%) | loss: 8.570995 | lrm: 0.70 | dt: 576.86ms | tok/sec: 28,402 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.15m | eta: 4.9m
step 00028/00600 (4.67%) | loss: 8.467575 | lrm: 0.72 | dt: 573.00ms | tok/sec: 28,593 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.16m | eta: 4.9m
step 00029/00600 (4.83%) | loss: 8.383414 | lrm: 0.75 | dt: 614.22ms | tok/sec: 26,674 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.17m | eta: 5.0m
step 00030/00600 (5.00%) | loss: 8.295650 | lrm: 0.78 | dt: 552.03ms | tok/sec: 29,679 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.17m | eta: 5.0m
step 00031/00600 (5.17%) | loss: 8.203739 | lrm: 0.80 | dt: 486.36ms | tok/sec: 33,686 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.18m | eta: 5.0m
step 00032/00600 (5.33%) | loss: 8.118525 | lrm: 0.82 | dt: 485.06ms | tok/sec: 33,777 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.19m | eta: 4.9m
step 00033/00600 (5.50%) | loss: 8.036235 | lrm: 0.85 | dt: 506.23ms | tok/sec: 32,364 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.20m | eta: 4.9m
step 00034/00600 (5.67%) | loss: 7.957975 | lrm: 0.88 | dt: 491.31ms | tok/sec: 33,347 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.21m | eta: 4.9m
step 00035/00600 (5.83%) | loss: 7.890117 | lrm: 0.90 | dt: 478.74ms | tok/sec: 34,223 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.22m | eta: 4.9m
step 00036/00600 (6.00%) | loss: 7.832298 | lrm: 0.93 | dt: 486.25ms | tok/sec: 33,694 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.22m | eta: 4.9m
step 00037/00600 (6.17%) | loss: 7.773693 | lrm: 0.95 | dt: 496.17ms | tok/sec: 33,020 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.23m | eta: 4.8m
step 00038/00600 (6.33%) | loss: 7.704337 | lrm: 0.97 | dt: 492.31ms | tok/sec: 33,279 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.24m | eta: 4.8m
step 00039/00600 (6.50%) | loss: 7.633757 | lrm: 1.00 | dt: 510.16ms | tok/sec: 32,115 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.25m | eta: 4.8m
step 00040/00600 (6.67%) | loss: 7.565528 | lrm: 1.00 | dt: 483.43ms | tok/sec: 33,891 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.26m | eta: 4.8m
step 00041/00600 (6.83%) | loss: 7.504214 | lrm: 1.00 | dt: 554.00ms | tok/sec: 29,574 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.27m | eta: 4.8m
